property_name,address,type,size,room_num,bathroom_num,price,precise_address,longitude,latitude
富宝花园,马鞍山,居屋/夾屋/公屋,591,3,1,"17,000",香港马鞍山富宝花园,114.240898,22.421169
愉景湾 4期 - 蘅峰: 蘅安径 庭安阁,愉景湾,公寓,546,2,1,"16,800",香港愉景湾愉景湾 4期 - 蘅峰: 蘅安径 庭安阁,114.027788,22.292031
汇玺 II (3期) 3B座,深水埗,屋苑,363,1,1,"18,000",香港深水埗汇玺 II (3期) 3B座,114.163825,22.276284
君豪峰,鰂魚涌,单幢式大厦,293,1,1,"17,000",香港鰂魚涌君豪峰,114.207558,22.291498
恒盛楼,中上环,单幢式大厦,430,2,1,"19,000",香港中上环恒盛楼,114.163825,22.276284
荷李活道42-42A號,中上环,单幢式大厦,465,3,1,"17,800",香港中上环荷李活道42-42A號,114.158206,22.27958
永乐街109-111号,中上环,单幢式大厦,450,1,1,"18,000",香港中上环永乐街109-111号,114.15644,22.28351
新街21号,中上环,单幢式大厦,465,2,1,"17,800",香港中上环新街21号,114.153852,22.284979
伊利阁,中上环,单幢式大厦,480,1,1,"17,500",香港中上环伊利阁,114.163825,22.276284
锦德大厦,湾仔,单幢式大厦,389,2,1,"18,900",香港湾仔锦德大厦,114.163825,22.276284
汇富阁,湾仔,公寓,380,2,1,"18,000",香港湾仔汇富阁,114.163825,22.276284
杜智台 A座,湾仔,屋苑,367,2,1,"19,000",香港湾仔杜智台 A座,114.163825,22.276284
士丹顿街40号,中上环,单幢式大厦,412,1,1,"17,200",香港中上环士丹顿街40号,114.157126,22.279819
骆克道470-472号,湾仔,公寓,750,2,1,"18,000",香港湾仔骆克道470-472号,114.18692,22.277446
富来阁,西半山,单幢式大厦,320,1,1,"18,200",香港西半山富来阁,114.028728,22.429476
鸿业大厦,湾仔,公寓,417,2,1,"17,900",香港湾仔鸿业大厦,114.184262,22.275315
玉泉楼,湾仔,公寓,560,2,1,"18,000",香港湾仔玉泉楼,114.166734,22.326882
华信花园,鰂魚涌,屋苑,420,2,1,"18,000",香港鰂魚涌华信花园,114.207558,22.291498
日街,湾仔,单幢式大厦,350,1,1,"18,500",香港湾仔日街,114.163825,22.276284
骆克大厦,铜锣湾,公寓,447,2,1,"18,000",香港铜锣湾骆克大厦,114.189409,22.278213
德辅道西206-208号,西营盘,单幢式大厦,550,2,1,"18,500",香港西营盘德辅道西206-208号,114.144729,22.283989
金声大厦,湾仔,公寓,390,2,1,"17,000",香港湾仔金声大厦,114.163825,22.276284
美菲阁,坚尼地城,单幢式大厦,372,2,1,"17,800",香港坚尼地城美菲阁,114.163825,22.276284
丽港城,蓝田,屋苑,517,2,1,"17,500",香港蓝田丽港城,114.230501,22.302961
灝景湾,青衣,屋苑,531,2,1,"18,800",香港青衣灝景湾,114.114354,22.342466
盈翠半岛,青衣,屋苑,520,2,1,"18,800",香港青衣盈翠半岛,114.113467,22.355859
旺角 (大厦單位),旺角,单幢式大厦,506,3,1,"17,000",香港旺角旺角 (大厦單位),114.178869,22.273153
盈翠半岛 2期,青衣,屋苑,523,2,1,"18,800",香港青衣盈翠半岛 2期,114.113467,22.355859
香海大厦,湾仔,单幢式大厦,488,3,2,"18,500",香港湾仔香海大厦,114.165393,22.272197
康泽花园,炮台山,公寓,380,2,1,"18,000",香港炮台山康泽花园,114.249442,22.291972
城中汇,紅磡,单幢式大厦,420,2,1,"17,000",香港紅磡城中汇,114.232863,22.302835
乐声大厦 B座,铜锣湾,公寓,343,1,1,"16,800",香港铜锣湾乐声大厦 B座,114.189409,22.278213
坚苑,西半山,公寓,381,1,1,"16,800",香港西半山坚苑,114.163825,22.276284
伊利近街16号,中上环,单幢式大厦,350,1,1,"16,500",香港中上环伊利近街16号,114.157353,22.279406
豪景台,中上环,单幢式大厦,392,1,1,"19,000",香港中上环豪景台,114.163825,22.276284
形品.星寓,大角咀,屋苑,386,1,1,"17,000",香港大角咀形品.星寓,114.17018,22.318332
迎海,马鞍山,屋苑,497,2,1,"18,000",香港马鞍山迎海,114.163825,22.276284
海栢花园,马鞍山,屋苑,434,2,1,"17,000",香港马鞍山海栢花园,114.236076,22.423021
启发大厦,中上环,单幢式大厦,380,1,1,"19,000",香港中上环启发大厦,114.163825,22.276284
美兰阁,西半山,公寓,335,2,1,"17,800",香港西半山美兰阁,114.163825,22.276284
海逸豪园,紅磡,屋苑,556,2,1,"19,000",香港紅磡海逸豪园,114.19784,22.30384
海滨南岸,紅磡,屋苑,431,2,1,"16,600",香港紅磡海滨南岸,114.190738,22.300662
海滨南岸,紅磡,屋苑,482,2,1,"18,300",香港紅磡海滨南岸,114.190738,22.300662
海逸豪园3期 - 悦涛湾,紅磡,屋苑,592,2,1,"19,000",香港紅磡海逸豪园3期 - 悦涛湾,114.197903,22.305955
海逸豪园,紅磡,屋苑,554,2,1,"19,000",香港紅磡海逸豪园,114.19784,22.30384
海逸豪园,紅磡,屋苑,537,2,1,"18,000",香港紅磡海逸豪园,114.19784,22.30384
海逸豪园,紅磡,屋苑,545,2,1,"18,800",香港紅磡海逸豪园,114.19784,22.30384
海逸豪园,紅磡,屋苑,538,2,1,"18,800",香港紅磡海逸豪园,114.19784,22.30384
海滨南岸,紅磡,屋苑,482,2,1,"19,000",香港紅磡海滨南岸,114.190738,22.300662
海逸豪园,紅磡,屋苑,538,2,1,"18,000",香港紅磡海逸豪园,114.19784,22.30384
黄埔花园,黃埔,居屋/夾屋/公屋,504,2,1,"16,800",香港黃埔黄埔花园,114.194867,22.301238
黄埔花园,黃埔,屋苑,466,2,1,"17,000",香港黃埔黄埔花园,114.194867,22.301238
海逸豪园,紅磡,屋苑,543,2,1,"18,600",香港紅磡海逸豪园,114.19784,22.30384
海逸豪园,紅磡,屋苑,556,2,1,"18,800",香港紅磡海逸豪园,114.19784,22.30384
海逸豪园,紅磡,屋苑,545,2,1,"18,000",香港紅磡海逸豪园,114.19784,22.30384
海逸豪园,紅磡,屋苑,532,2,1,"18,000",香港紅磡海逸豪园,114.19784,22.30384
海滨南岸,紅磡,屋苑,482,2,1,"18,000",香港紅磡海滨南岸,114.190738,22.300662
红磡湾中心,紅磡,屋苑,413,2,1,"18,000",香港紅磡红磡湾中心,114.13922,22.367764
海滨南岸,紅磡,屋苑,482,2,1,"18,200",香港紅磡海滨南岸,114.190738,22.300662
海滨南岸,紅磡,屋苑,481,2,1,"18,800",香港紅磡海滨南岸,114.190738,22.300662
海滨南岸,紅磡,屋苑,432,2,1,"17,000",香港紅磡海滨南岸,114.190738,22.300662
黄埔花园,黃埔,屋苑,466,2,1,"16,800",香港黃埔黄埔花园,114.194867,22.301238
海逸豪园,紅磡,屋苑,543,2,1,"18,800",香港紅磡海逸豪园,114.19784,22.30384
海滨南岸,紅磡,屋苑,482,2,1,"17,500",香港紅磡海滨南岸,114.190738,22.300662
海逸豪园,紅磡,屋苑,545,2,1,"19,000",香港紅磡海逸豪园,114.19784,22.30384
海滨南岸,紅磡,屋苑,482,2,1,"18,000",香港紅磡海滨南岸,114.190738,22.300662
海逸豪园,紅磡,屋苑,527,2,1,"18,800",香港紅磡海逸豪园,114.19784,22.30384
都会轩,紅磡,屋苑,488,2,1,"18,300",香港紅磡都会轩,114.163825,22.276284
海滨南岸,紅磡,屋苑,482,2,1,"18,000",香港紅磡海滨南岸,114.190738,22.300662
海逸豪园2期 - 玉庭轩,紅磡,屋苑,528,2,1,"19,000",香港紅磡海逸豪园2期 - 玉庭轩,114.19784,22.30384
海滨南岸,紅磡,屋苑,433,2,1,"17,000",香港紅磡海滨南岸,114.190738,22.300662
都会轩,紅磡,屋苑,465,2,1,"17,900",香港紅磡都会轩,114.163825,22.276284
海逸豪园4期 - 海逸湾,紅磡,屋苑,561,2,1,"19,000",香港紅磡海逸豪园4期 - 海逸湾,114.19784,22.30384
永兴隆大厦,旺角,单幢式大厦,386,2,1,"17,000",香港旺角永兴隆大厦,114.163825,22.276284
珀丽湾 5 期,马湾,屋苑,526,2,1,"16,500",香港马湾珀丽湾 5 期,114.06682,22.351346
永发大厦,佐敦,单幢式大厦,379,2,1,"18,000",香港佐敦永发大厦,114.026725,22.443447
東環 1 期 6A 座,东涌,屋苑,600,3,2,"17,000",香港东涌東環 1 期 6A 座,113.939633,22.280441
富裕台,佐敦,屋苑,455,2,1,"18,000",香港佐敦富裕台,114.163825,22.276284
宏华大楼,太子,单幢式大厦,507,3,1,"16,500",香港太子宏华大楼,114.195528,22.325362
海慧花园,屯門,屋苑,716,3,2,"19,000",香港屯門海慧花园,113.987552,22.373372
御金·国峯 6 座,油麻地,屋苑,459,1,1,"17,000",香港油麻地御金·国峯 6 座,114.170908,22.306498
愉景湾 6期 - 愉景广场,愉景湾,公寓,464,1,1,"19,000",香港愉景湾愉景湾 6期 - 愉景广场,114.021595,22.292933
宝苑,西半山,单幢式大厦,420,1,1,"18,500",香港西半山宝苑,114.163825,22.276284
愉景湾 5期 - 颐峰 1 座 靖山阁,愉景湾,公寓,693,2,1,"16,500",香港愉景湾愉景湾 5期 - 颐峰 1 座 靖山阁,114.027788,22.292031
根德大厦,佐敦,单幢式大厦,676,3,1,"16,800",香港佐敦根德大厦,114.163825,22.276284
形品.星寓,大角咀,屋苑,328,1,1,"18,000",香港大角咀形品.星寓,114.17018,22.318332
形品.星寓,大角咀,屋苑,367,1,1,"17,500",香港大角咀形品.星寓,114.17018,22.318332
丽丽大厦,湾仔,公寓,400,1,1,"18,000",香港湾仔丽丽大厦,114.163825,22.276284
嘉宁大厦,湾仔,单幢式大厦,360,2,1,"17,000",香港湾仔嘉宁大厦,114.163825,22.276284
窝打老道8号,油麻地,屋苑,422,2,1,"19,000",香港油麻地窝打老道8号,114.174646,22.309823
富利大厦,湾仔,单幢式大厦,395,2,1,"18,000",香港湾仔富利大厦,114.179597,22.27361
熙华大厦 B座,湾仔,屋苑,336,2,1,"17,000",香港湾仔熙华大厦 B座,114.176199,22.275045
辉煌台,西半山,单幢式大厦,350,2,1,"17,000",香港西半山辉煌台,114.155773,22.27732
灝景湾,青衣,屋苑,530,2,1,"19,000",香港青衣灝景湾,114.114354,22.342466
杜智台 A座,湾仔,单幢式大厦,367,2,1,"18,200",香港湾仔杜智台 A座,114.163825,22.276284
丽港城,蓝田,屋苑,517,2,1,"18,000",香港蓝田丽港城,114.230501,22.302961
都会駅,将军澳/坑口,屋苑,492,2,1,"17,500",香港将军澳/坑口都会駅,114.257002,22.301514
形品.星寓,大角咀,屋苑,370,1,1,"17,000",香港大角咀形品.星寓,114.17018,22.318332
东堤湾畔,东涌,屋苑,521,2,1,"16,500",香港东涌东堤湾畔,113.944115,22.284374
金风大厦,西半山,单幢式大厦,428,2,1,"17,500",香港西半山金风大厦,114.163825,22.276284
南荣大厦,跑马地,单幢式大厦,403,2,1,"16,500",香港跑马地南荣大厦,114.188983,22.266227
顺昌大厦,坚尼地城,单幢式大厦,357,2,1,"17,000",香港坚尼地城顺昌大厦,114.163825,22.276284
海翩汇,将军澳/坑口,屋苑,522,2,1,"19,000",香港将军澳/坑口海翩汇,114.273724,22.314015
君傲湾,将军澳/坑口,屋苑,517,2,1,"17,500",香港将军澳/坑口君傲湾,114.266102,22.30609
日出康城 5A期 - MALIBU,将军澳/坑口,屋苑,454,2,1,"18,500",香港将军澳/坑口日出康城 5A期 - MALIBU,114.27736,22.292733
曦峦,铜锣湾,公寓,428,1,1,"22,000",香港铜锣湾曦峦,114.189409,22.278213
瑧桦,何文田,单幢式大厦,393,2,1,"22,000",香港何文田瑧桦,114.163825,22.276284
嵐山,大埔,屋苑,849,3,2,"21,500",香港大埔嵐山,114.163825,22.276284
愉景湾 4期 - 蘅峰: 蘅安径 彩晖阁,愉景湾,公寓,757,3,2,"21,000",香港愉景湾愉景湾 4期 - 蘅峰: 蘅安径 彩晖阁,114.028074,22.290676
愉景湾 4期- 蘅峰,愉景湾,公寓,757,3,2,"22,000",香港愉景湾愉景湾 4期- 蘅峰,114.027788,22.292031
贤华台,西半山,单幢式大厦,570,3,1,"22,000",香港西半山贤华台,114.178344,22.271388
御金·国峯 7 座,油麻地,屋苑,496,1,1,"20,000",香港油麻地御金·国峯 7 座,114.17114,22.3065
天鑽,大埔,屋苑,628,3,1,"22,000",香港大埔天鑽,114.163825,22.276284
升荟,东涌,屋苑,702,2,1,"19,500",香港东涌升荟,113.939633,22.280441
皓畋,何文田,公寓,550,2,1,"22,000",香港何文田皓畋,114.163825,22.276284
形荟 2座,筲箕湾,屋苑,494,2,1,"20,500",香港筲箕湾形荟 2座,114.234978,22.275458
翰林峰 3座,西营盘,屋苑,358,2,1,"21,800",香港西营盘翰林峰 3座,114.144729,22.283989
艺里坊?2号,西营盘,屋苑,282,1,1,"20,000",香港西营盘艺里坊?2号,114.144729,22.283989
浚峯,坚尼地城,单幢式大厦,324,1,1,"21,000",香港坚尼地城浚峯,114.163825,22.276284
加惠台,坚尼地城,屋苑,464,2,1,"21,000",香港坚尼地城加惠台,114.129767,22.279022
泓都,坚尼地城,屋苑,482,2,1,"22,000",香港坚尼地城泓都,114.163825,22.276284
翰林轩,坚尼地城,屋苑,401,1,1,"22,000",香港坚尼地城翰林轩,114.163825,22.276284
翰林轩,坚尼地城,屋苑,401,1,1,"19,800",香港坚尼地城翰林轩,114.163825,22.276284
浚峯,坚尼地城,单幢式大厦,324,1,1,"22,000",香港坚尼地城浚峯,114.163825,22.276284
曦峦,铜锣湾,公寓,428,1,1,"22,000",香港铜锣湾曦峦,114.189409,22.278213
瑧桦,何文田,单幢式大厦,393,2,1,"22,000",香港何文田瑧桦,114.163825,22.276284
嵐山,大埔,屋苑,849,3,2,"21,500",香港大埔嵐山,114.163825,22.276284
愉景湾 4期 - 蘅峰: 蘅安径 彩晖阁,愉景湾,公寓,757,3,2,"21,000",香港愉景湾愉景湾 4期 - 蘅峰: 蘅安径 彩晖阁,114.028074,22.290676
愉景湾 4期- 蘅峰,愉景湾,公寓,757,3,2,"22,000",香港愉景湾愉景湾 4期- 蘅峰,114.027788,22.292031
贤华台,西半山,单幢式大厦,570,3,1,"22,000",香港西半山贤华台,114.178344,22.271388
御金·国峯 7 座,油麻地,屋苑,496,1,1,"20,000",香港油麻地御金·国峯 7 座,114.17114,22.3065
天鑽,大埔,屋苑,628,3,1,"22,000",香港大埔天鑽,114.163825,22.276284
升荟,东涌,屋苑,702,2,1,"19,500",香港东涌升荟,113.939633,22.280441
皓畋,何文田,公寓,550,2,1,"22,000",香港何文田皓畋,114.163825,22.276284
形荟 2座,筲箕湾,屋苑,494,2,1,"20,500",香港筲箕湾形荟 2座,114.234978,22.275458
翰林峰 3座,西营盘,屋苑,358,2,1,"21,800",香港西营盘翰林峰 3座,114.144729,22.283989
艺里坊?2号,西营盘,屋苑,282,1,1,"20,000",香港西营盘艺里坊?2号,114.144729,22.283989
浚峯,坚尼地城,单幢式大厦,324,1,1,"21,000",香港坚尼地城浚峯,114.163825,22.276284
加惠台,坚尼地城,屋苑,464,2,1,"21,000",香港坚尼地城加惠台,114.129767,22.279022
泓都,坚尼地城,屋苑,482,2,1,"22,000",香港坚尼地城泓都,114.163825,22.276284
翰林轩,坚尼地城,屋苑,401,1,1,"22,000",香港坚尼地城翰林轩,114.163825,22.276284
翰林轩,坚尼地城,屋苑,401,1,1,"19,800",香港坚尼地城翰林轩,114.163825,22.276284
浚峯,坚尼地城,单幢式大厦,324,1,1,"22,000",香港坚尼地城浚峯,114.163825,22.276284
加惠台,坚尼地城,屋苑,464,2,1,"21,000",香港坚尼地城加惠台,114.129767,22.279022
翰林轩,坚尼地城,屋苑,401,1,1,"21,500",香港坚尼地城翰林轩,114.163825,22.276284
泓都,坚尼地城,屋苑,313,1,1,"19,800",香港坚尼地城泓都,114.163825,22.276284
高逸华轩,坚尼地城,单幢式大厦,451,1,1,"21,800",香港坚尼地城高逸华轩,114.163825,22.276284
都汇,太子,单幢式大厦,671,3,2,"21,000",香港太子都汇,114.195528,22.325362
柏汇,西湾河,单幢式大厦,328,1,1,"20,000",香港西湾河柏汇,114.226607,22.280076
嵐山,大埔,屋苑,905,3,3,"21,000",香港大埔嵐山,114.163825,22.276284
海之恋·爱炫美 3B座,荃湾,屋苑,529,2,1,"19,800",香港荃湾海之恋·爱炫美 3B座,114.163825,22.276284
愉景湾 5期 - 颐峰,愉景湾,单幢式大厦,899,3,2,"21,000",香港愉景湾愉景湾 5期 - 颐峰,114.027788,22.292031
御林豪庭,西半山,单幢式大厦,354,1,1,"20,500",香港西半山御林豪庭,114.154158,22.280718
匡景居,中上环,单幢式大厦,367,2,1,"21,000",香港中上环匡景居,114.156384,22.280482
海悅豪园,将军澳/坑口,屋苑,672,3,2,"22,000",香港将军澳/坑口海悅豪园,114.273724,22.314015
愉景湾3期- 宝峰,愉景湾,公寓,624,2,1,"22,000",香港愉景湾愉景湾3期- 宝峰,114.027788,22.292031
珀丽湾,马湾,屋苑,794,4,3,"22,000",香港马湾珀丽湾,114.06682,22.351346
爱琴海岸,黄金海岸,屋苑,742,3,2,"22,000",香港黄金海岸爱琴海岸,114.000232,22.365541
逸珑湾8,大埔,屋苑,563,2,1,"19,800",香港大埔逸珑湾8,114.21087,22.42839
逸珑湾8,大埔,屋苑,494,2,1,"19,800",香港大埔逸珑湾8,114.21087,22.42839
愉景湾1期 - 明翠台,愉景湾,公寓,588,2,1,"19,800",香港愉景湾愉景湾1期 - 明翠台,114.027788,22.292031
翰林峰,西营盘,公寓,297,1,1,"20,000",香港西营盘翰林峰,114.144729,22.283989
盈峰一号,中上环,公寓,414,1,1,"22,000",香港中上环盈峰一号,114.163825,22.276284
63 Pokfulam,西营盘,公寓,310,2,1,"22,000",香港西营盘63 Pokfulam,114.144729,22.283989
明德山,西营盘,公寓,353,1,1,"21,000",香港西营盘明德山,114.144729,22.283989
翰林峰,西营盘,公寓,294,1,1,"20,000",香港西营盘翰林峰,114.144729,22.283989
丽怡大厦,西半山,公寓,632,2,1,"20,800",香港西半山丽怡大厦,114.163825,22.276284
珀丽湾,马湾,屋苑,834,4,3,"19,500",香港马湾珀丽湾,114.06682,22.351346
愉景湾12期 - 海澄湖畔二段 H2座 闲澄阁,愉景湾,公寓,607,2,1,"19,800",香港愉景湾愉景湾12期 - 海澄湖畔二段 H2座 闲澄阁,114.016009,22.304878
昌裕大厦,坚尼地城,单幢式大厦,233,1,1,"22,000",香港坚尼地城昌裕大厦,114.163825,22.276284
愉景湾 4期 - 蘅峰: 蘅安径 霞晖阁,愉景湾,屋苑,771,2,1,"21,000",香港愉景湾愉景湾 4期 - 蘅峰: 蘅安径 霞晖阁,114.027827,22.290816
山光道10-12号,跑马地,单幢式大厦,605,2,1,"22,000",香港跑马地山光道10-12号,114.188983,22.266227
明德山,西营盘,公寓,331,1,1,"22,000",香港西营盘明德山,114.144729,22.283989
迎海 1 期 5 座,马鞍山,屋苑,548,2,1,"20,500",香港马鞍山迎海 1 期 5 座,114.163825,22.276284
愉景湾 4期 - 蘅峰: 蘅安径 彩晖阁,愉景湾,公寓,771,3,2,"22,000",香港愉景湾愉景湾 4期 - 蘅峰: 蘅安径 彩晖阁,114.028074,22.290676
五洲大厦,炮台山,单幢式大厦,905,4,2,"21,888",香港炮台山五洲大厦,114.249442,22.291972
东堤湾畔 2 期 6 座,东涌,屋苑,759,3,2,"21,000",香港东涌东堤湾畔 2 期 6 座,113.944115,22.284374
映湾园2期 - 映涛轩6座,东涌,屋苑,736,3,2,"21,000",香港东涌映湾园2期 - 映涛轩6座,113.955002,22.288893
愉景湾 4期- 蘅峰,愉景湾,公寓,757,2,2,"20,000",香港愉景湾愉景湾 4期- 蘅峰,114.027788,22.292031
形品,北角,单幢式大厦,427,1,1,"20,500",香港北角形品,114.163825,22.276284
广坚大厦,西半山,单幢式大厦,436,2,1,"22,000",香港西半山广坚大厦,114.163825,22.276284
匯璽,深水埗,公寓,362,1,1,"19,800",香港深水埗匯璽,114.163825,22.276284
EIGHT KWAI FONG HAPPY VALLEY,跑马地,公寓,402,1,1,"21,500",香港跑马地EIGHT KWAI FONG HAPPY VALLEY,114.188983,22.266227
怡安大厦,铜锣湾,单幢式大厦,465,2,1,"21,000",香港铜锣湾怡安大厦,114.189409,22.278213
又一居 15座,又一村,屋苑,584,2,2,"22,000",香港又一村又一居 15座,114.179783,22.332015
愉景湾3期- 宝峰: 宝珊阁,愉景湾,公寓,689,2,1,"20,000",香港愉景湾愉景湾3期- 宝峰: 宝珊阁,114.017799,22.291537
海雅阁,西半山,公寓,494,2,1,"22,000",香港西半山海雅阁,114.154988,22.280023
